hour,latitude,longitude,weight
16-20,40.8025360107,-74.0306854248,15.0
16-20,40.7997894287,-73.9743804932,15.0
16-20,40.7860565186,-73.7381744385,15.0
16-20,40.6336212158,-74.0361785889,15.0
16-20,40.7695770264,-73.8562774658,15.0
16-20,40.7682037354,-73.8343048096,15.0
16-20,40.7764434814,-73.7313079834,15.0
16-20,40.7997894287,-73.9908599854,15.0
16-20,40.7997894287,-73.7148284912,15.0
16-20,40.7736968994,-73.8178253174,15.0
16-20,40.8011627197,-74.0183258057,15.0
16-20,40.7242584229,-73.6626434326,15.0
16-20,40.8025360107,-74.0087127686,15.0
16-20,40.7819366455,-73.8013458252,15.0
16-20,40.6047821045,-74.0732574463,15.0
16-20,40.7888031006,-73.784866333,15.0
16-20,40.7942962646,-73.872756958,15.0
16-20,40.7682037354,-73.7065887451,15.0
16-20,40.7956695557,-73.7010955811,15.0
16-20,40.6061553955,-74.0801239014,15.0
16-20,40.7682037354,-73.7491607666,15.0
16-20,40.7283782959,-73.7381744385,15.0
16-20,40.7915496826,-73.7931060791,15.0
16-20,40.7778167725,-73.8246917725,15.0
16-20,40.735244751,-73.7189483643,15.0
16-20,40.8039093018,-73.9936065674,15.0
16-20,40.7627105713,-74.0128326416,15.0
16-20,40.7874298096,-73.8137054443,15.0
16-20,40.7984161377,-73.6653900146,15.0
16-20,40.821762085,-73.8961029053,15.0
16-20,40.6446075439,-73.87550354,15.0
16-20,40.8025360107,-73.6887359619,15.0
16-20,40.7860565186,-73.7985992432,15.0
16-20,40.7860565186,-73.7793731689,15.0
16-20,40.7682037354,-73.8549041748,15.0
16-20,40.7778167725,-74.0155792236,15.0
16-20,40.5718231201,-74.0938568115,15.0
16-20,40.8176422119,-73.8919830322,15.0
16-20,40.7709503174,-73.8274383545,15.0
16-20,40.7778167725,-73.7532806396,15.0
16-20,40.7736968994,-74.0128326416,15.0
16-20,40.7956695557,-73.6557769775,15.0
16-20,40.6308746338,-74.0348052979,15.0
16-20,40.7942962646,-73.6695098877,15.0
16-20,40.7956695557,-73.8576507568,15.0
16-20,40.7860565186,-73.8274383545,15.0
16-20,40.7750701904,-73.8466644287,15.0
16-20,40.6377410889,-73.9977264404,15.0
16-20,40.7874298096,-73.7889862061,15.0
16-20,40.7846832275,-74.0114593506,15.0
16-20,40.7833099365,-73.7134552002,15.0
16-20,40.7846832275,-73.7368011475,15.0
16-20,40.8821868896,-73.9194488525,15.0
16-20,40.7819366455,-73.7711334229,15.0
16-20,40.8066558838,-73.6640167236,15.0
16-20,40.6130218506,-73.9922332764,15.0
16-20,40.7984161377,-74.0100860596,15.0
16-20,40.7709503174,-74.0155792236,15.0
16-20,40.7915496826,-73.7244415283,15.0
16-20,40.7833099365,-73.8439178467,15.0
16-20,40.7764434814,-73.7271881104,15.0
16-20,40.7695770264,-73.8425445557,15.0
16-20,40.7778167725,-73.8384246826,15.0
16-20,40.7915496826,-73.7299346924,15.0
16-20,40.8039093018,-74.0169525146,15.0
16-20,40.8780670166,-73.9180755615,15.0
16-20,40.7888031006,-74.0155792236,15.0
16-20,40.7709503174,-73.8439178467,15.0
16-20,40.7695770264,-73.7395477295,15.0
16-20,40.7860565186,-74.0142059326,15.0
16-20,40.647354126,-73.7711334229,15.0
16-20,40.6432342529,-73.8947296143,15.0
16-20,40.7764434814,-73.7340545654,15.0
16-20,40.7819366455,-73.8521575928,15.0
16-20,40.7819366455,-73.8054656982,15.0
16-20,40.7874298096,-73.7766265869,15.0
16-20,40.7901763916,-74.0142059326,15.0
16-20,40.7764434814,-73.7725067139,15.0
16-20,40.8011627197,-73.9743804932,15.0
16-20,40.7860565186,-73.8164520264,15.0
16-20,40.645980835,-73.8974761963,15.0
16-20,40.6143951416,-73.9908599854,15.0
16-20,40.7764434814,-73.8233184814,15.0
16-20,40.7901763916,-73.8562774658,15.0
16-20,40.7833099365,-73.7203216553,15.0
16-20,40.8011627197,-74.0004730225,15.0
16-20,40.6034088135,-74.0705108643,15.0
16-20,40.6034088135,-74.0650177002,15.0
16-20,40.7874298096,-73.7244415283,15.0
16-20,40.7778167725,-73.8233184814,15.0
16-20,40.823135376,-73.8933563232,15.0
16-20,40.7833099365,-74.0155792236,15.0
16-20,40.8025360107,-74.0718841553,15.0
16-20,40.7805633545,-73.8562774658,15.0
16-20,40.7833099365,-73.6530303955,15.0
16-20,40.7846832275,-73.8549041748,15.0
16-20,40.7860565186,-73.7162017822,15.0
16-20,40.7929229736,-73.8109588623,15.0
16-20,40.5869293213,-74.0705108643,15.0
16-20,40.736618042,-73.7175750732,15.0
16-20,40.824508667,-73.8864898682,15.0
16-20,40.821762085,-73.8809967041,15.0
16-20,40.645980835,-74.0155792236,15.0
16-20,40.7874298096,-73.8109588623,15.0
16-20,40.7764434814,-73.7683868408,15.0
16-20,40.8025360107,-73.9743804932,15.0
16-20,40.8011627197,-73.7052154541,15.0
16-20,40.7901763916,-73.7271881104,15.0
16-20,40.7215118408,-73.6585235596,15.0
16-20,40.7997894287,-74.0128326416,15.0
16-20,40.7572174072,-74.0155792236,15.0
16-20,40.7283782959,-73.7175750732,15.0
16-20,40.6432342529,-73.8988494873,15.0
16-20,40.7819366455,-73.6530303955,15.0
16-20,40.7901763916,-73.7203216553,15.0
16-20,40.6569671631,-73.9345550537,15.0
16-20,40.5951690674,-74.0650177002,15.0
16-20,40.648727417,-73.8864898682,15.0
16-20,40.6102752686,-74.0966033936,15.0
16-20,40.7764434814,-73.872756958,15.0
16-20,40.7764434814,-74.0155792236,15.0
16-20,40.7997894287,-74.0265655518,15.0
16-20,40.7736968994,-74.0142059326,15.0
16-20,40.6281280518,-74.0361785889,15.0
16-20,40.7242584229,-73.7230682373,15.0
16-20,40.648727417,-73.9194488525,15.0
16-20,40.7942962646,-73.7958526611,15.0
16-20,40.7736968994,-73.8137054443,15.0
16-20,40.7846832275,-73.782119751,15.0
16-20,40.6377410889,-73.9881134033,15.0
16-20,40.7929229736,-73.7491607666,15.0
16-20,40.645980835,-73.7752532959,15.0
16-20,40.645980835,-73.8988494873,15.0
16-20,40.7682037354,-73.8288116455,15.0
16-20,40.647354126,-73.8961029053,15.0
16-20,40.7984161377,-74.0196990967,15.0
16-20,40.8011627197,-74.0595245361,15.0
16-20,40.7833099365,-73.7313079834,15.0
16-20,40.7709503174,-73.8040924072,15.0
16-20,40.8039093018,-73.8109588623,15.0
16-20,40.6102752686,-74.0979766846,15.0
16-20,40.7888031006,-73.8411712646,15.0
16-20,40.6404876709,-73.9235687256,15.0
16-20,40.7805633545,-73.8260650635,15.0
16-20,40.7860565186,-73.7065887451,15.0
16-20,40.7915496826,-73.8576507568,15.0
16-20,40.8011627197,-74.0677642822,15.0
16-20,40.6404876709,-73.8878631592,15.0
16-20,40.8039093018,-74.0155792236,15.0
16-20,40.7888031006,-74.0114593506,15.0
16-20,40.7846832275,-73.8054656982,15.0
16-20,40.7695770264,-73.7738800049,15.0
16-20,40.6418609619,-73.8919830322,15.0
16-20,40.6047821045,-74.0691375732,15.0
16-20,40.7819366455,-73.6489105225,15.0
16-20,40.8066558838,-73.6667633057,15.0
16-20,40.645980835,-73.7038421631,15.0
16-20,40.7750701904,-73.8535308838,15.0
16-20,40.6253814697,-74.0361785889,15.0
16-20,40.7860565186,-73.8315582275,15.0
16-20,40.7819366455,-73.8466644287,15.0
16-20,40.6404876709,-73.8851165771,15.0
16-20,40.8039093018,-74.0842437744,15.0
16-20,40.7874298096,-73.78074646,15.0
16-20,40.6432342529,-73.7711334229,15.0
16-20,40.7791900635,-73.6626434326,15.0
16-20,40.647354126,-73.8864898682,15.0
16-20,40.8025360107,-73.7532806396,15.0
16-20,40.8039093018,-74.0801239014,15.0
16-20,40.7682037354,-73.6379241943,15.0
16-20,40.7791900635,-73.6612701416,15.0
16-20,40.7695770264,-73.8576507568,15.0
16-20,40.6432342529,-73.8933563232,15.0
16-20,40.7860565186,-73.8356781006,15.0
16-20,40.6308746338,-74.0938568115,15.0
16-20,40.7723236084,-73.7931060791,15.0
16-20,40.7434844971,-74.0114593506,15.0
16-20,40.6555938721,-73.9373016357,15.0
16-20,40.7984161377,-74.0238189697,15.0
16-20,40.7915496826,-73.9373016357,15.0
16-20,40.6130218506,-74.0869903564,15.0
16-20,40.8011627197,-74.0087127686,15.0
16-20,40.7860565186,-73.8370513916,15.0
16-20,40.7888031006,-73.7271881104,15.0
16-20,40.6295013428,-74.0897369385,15.0
16-20,40.7819366455,-73.8452911377,15.0
16-20,40.737991333,-73.960647583,15.0
16-20,40.6418609619,-73.8947296143,15.0
16-20,40.645980835,-73.9194488525,15.0
16-20,40.821762085,-73.8864898682,15.0
16-20,40.6116485596,-74.0993499756,15.0
16-20,40.7709503174,-73.8260650635,15.0
16-20,40.7682037354,-73.7010955811,15.0
16-20,40.7695770264,-73.8370513916,15.0
16-20,40.7833099365,-73.8466644287,15.0
16-20,40.645980835,-73.7175750732,15.0
16-20,40.7888031006,-73.8178253174,15.0
16-20,40.7819366455,-73.7766265869,15.0
16-20,40.7695770264,-73.7615203857,15.0
16-20,40.6446075439,-73.9221954346,15.0
16-20,40.7682037354,-73.8274383545,15.0
16-20,40.8011627197,-73.9881134033,15.0
16-20,40.6432342529,-73.9194488525,15.0
16-20,40.8025360107,-74.0032196045,15.0
16-20,40.7791900635,-73.8040924072,15.0
16-20,40.7778167725,-74.0128326416,15.0
16-20,40.7228851318,-73.6598968506,15.0
16-20,40.6446075439,-73.8796234131,15.0
16-20,40.7215118408,-73.6791229248,15.0
16-20,40.7846832275,-73.6365509033,15.0
16-20,40.7778167725,-73.782119751,15.0
16-20,40.7489776611,-74.0128326416,15.0
16-20,40.7929229736,-73.8397979736,15.0
16-20,40.7805633545,-74.0114593506,15.0
16-20,40.7819366455,-73.8507843018,15.0
16-20,40.7324981689,-73.7148284912,15.0
16-20,40.8052825928,-73.6200714111,15.0
16-20,40.6143951416,-73.9894866943,15.0
16-20,40.5718231201,-74.0663909912,15.0
16-20,40.6267547607,-74.0306854248,15.0
16-20,40.824508667,-73.8919830322,15.0
16-20,40.7805633545,-73.8246917725,15.0
16-20,40.7709503174,-73.8329315186,15.0
16-20,40.7723236084,-73.8452911377,15.0
16-20,40.7915496826,-73.69972229,15.0
16-20,40.7819366455,-74.0142059326,15.0
16-20,40.7942962646,-73.6708831787,15.0
16-20,40.6404876709,-73.9304351807,15.0
16-20,40.8011627197,-74.0691375732,15.0
16-20,40.7819366455,-73.8384246826,15.0
16-20,40.7901763916,-73.7779998779,15.0
16-20,40.5841827393,-74.0938568115,15.0
16-20,40.8052825928,-73.7313079834,15.0
16-20,40.8011627197,-74.0142059326,15.0
16-20,40.7874298096,-73.8233184814,15.0
16-20,40.6446075439,-73.9304351807,15.0
16-20,40.7764434814,-74.0142059326,15.0
16-20,40.6446075439,-73.8892364502,15.0
16-20,40.7846832275,-73.8246917725,15.0
16-20,40.6418609619,-73.6283111572,15.0
16-20,40.7860565186,-73.8246917725,15.0
16-20,40.7585906982,-74.0142059326,15.0
16-20,40.7915496826,-73.8397979736,15.0
16-20,40.8039093018,-74.0196990967,15.0
16-20,40.7915496826,-74.0114593506,15.0
16-20,40.7984161377,-73.9743804932,15.0
16-20,40.6432342529,-73.87550354,15.0
16-20,40.7791900635,-73.7958526611,15.0
16-20,40.7819366455,-74.0155792236,15.0
16-20,40.648727417,-73.8823699951,15.0
16-20,40.7901763916,-73.8150787354,15.0
16-20,40.6418609619,-73.9276885986,15.0
16-20,40.7750701904,-73.6255645752,15.0
16-20,40.6336212158,-74.0320587158,15.0
16-20,40.8066558838,-73.6901092529,15.0
16-20,40.824508667,-73.8947296143,15.0
16-20,40.8382415771,-73.9400482178,15.0
16-20,40.7819366455,-73.7065887451,15.0
16-20,40.7888031006,-73.6200714111,15.0
16-20,40.7503509521,-74.0128326416,15.0
16-20,40.7984161377,-73.6461639404,15.0
16-20,40.8039093018,-73.8123321533,15.0
16-20,40.7929229736,-73.8452911377,15.0
16-20,40.7997894287,-74.0018463135,15.0
16-20,40.8162689209,-73.8933563232,15.0
16-20,40.7489776611,-74.0155792236,15.0
16-20,40.735244751,-73.7230682373,15.0
16-20,40.7709503174,-73.6434173584,15.0
16-20,40.7228851318,-73.6818695068,15.0
16-20,40.7640838623,-74.0128326416,15.0
16-20,40.7819366455,-73.8178253174,15.0
16-20,40.6116485596,-74.0979766846,15.0
16-20,40.7750701904,-73.7972259521,15.0
16-20,40.6281280518,-74.0911102295,15.0
16-20,40.6446075439,-73.9194488525,15.0
16-20,40.7888031006,-73.7299346924,15.0
16-20,40.7874298096,-73.8549041748,15.0
16-20,40.7723236084,-73.8384246826,15.0
16-20,40.648727417,-73.7079620361,15.0
16-20,40.8808135986,-73.9194488525,15.0
16-20,40.645980835,-73.8809967041,15.0
16-20,40.7695770264,-73.8233184814,15.0
16-20,40.6432342529,-73.8768768311,15.0
16-20,40.7791900635,-74.0142059326,15.0
16-20,40.7654571533,-74.0155792236,15.0
16-20,40.8039093018,-73.7354278564,15.0
16-20,40.7888031006,-73.7326812744,15.0
16-20,40.8162689209,-73.8864898682,15.0
16-20,40.7283782959,-73.7368011475,15.0
16-20,40.5841827393,-74.0856170654,15.0
16-20,40.6130218506,-73.9894866943,15.0
16-20,40.7448577881,-74.0128326416,15.0
16-20,40.6446075439,-74.0100860596,15.0
16-20,40.7791900635,-73.8123321533,15.0
16-20,40.7791900635,-73.783493042,15.0
16-20,40.6377410889,-73.9990997314,15.0
16-20,40.648727417,-73.8933563232,15.0
16-20,40.8025360107,-73.9949798584,15.0
16-20,40.7888031006,-73.609085083,15.0
16-20,40.7901763916,-73.8191986084,15.0
16-20,40.6555938721,-73.9414215088,15.0
16-20,40.6308746338,-74.0361785889,15.0
16-20,40.7791900635,-73.6695098877,15.0
16-20,40.7682037354,-73.7711334229,15.0
16-20,40.8766937256,-73.9194488525,15.0
16-20,40.6281280518,-74.0306854248,15.0
16-20,40.7846832275,-73.8411712646,15.0
16-20,40.7695770264,-73.8452911377,15.0
16-20,40.6446075439,-73.9290618896,15.0
16-20,40.7915496826,-73.6530303955,15.0
16-20,40.6143951416,-73.9949798584,15.0
16-20,40.7956695557,-73.7313079834,15.0
16-20,40.7956695557,-73.7340545654,15.0
16-20,40.7915496826,-73.8452911377,15.0
16-20,40.7695770264,-73.8397979736,15.0
16-20,40.6446075439,-73.8878631592,15.0
16-20,40.6404876709,-73.8768768311,15.0
16-20,40.8039093018,-73.6132049561,15.0
16-20,40.8039093018,-73.6447906494,15.0
16-20,40.7846832275,-73.7285614014,15.0
16-20,40.648727417,-73.9153289795,15.0
16-20,40.645980835,-73.7326812744,15.0
16-20,40.8025360107,-73.7065887451,15.0
16-20,40.8011627197,-73.9936065674,15.0
16-20,40.7791900635,-73.8562774658,15.0
16-20,40.645980835,-73.8782501221,15.0
16-20,40.7682037354,-73.8150787354,15.0
16-20,40.7915496826,-73.8095855713,15.0
16-20,40.7778167725,-73.8603973389,15.0
16-20,40.7929229736,-73.8480377197,15.0
16-20,40.7860565186,-73.8233184814,15.0
16-20,40.7833099365,-73.7738800049,15.0
16-20,40.7984161377,-73.7093353271,15.0
16-20,40.7929229736,-73.7505340576,15.0
16-20,40.7695770264,-73.7697601318,15.0
16-20,40.7874298096,-73.8397979736,15.0
16-20,40.8011627197,-74.0361785889,15.0
16-20,40.7846832275,-73.7162017822,15.0
16-20,40.6116485596,-74.0636444092,15.0
16-20,40.7682037354,-73.8411712646,15.0
16-20,40.6308746338,-74.0293121338,15.0
16-20,40.7736968994,-73.7944793701,15.0
16-20,40.7695770264,-73.8411712646,15.0
16-20,40.7888031006,-73.8384246826,15.0
16-20,40.7805633545,-73.6571502686,15.0
16-20,40.7901763916,-73.6846160889,15.0
16-20,40.7888031006,-73.7065887451,15.0
16-20,40.6418609619,-73.9249420166,15.0
16-20,40.7860565186,-73.7738800049,15.0
16-20,40.7791900635,-73.8150787354,15.0
16-20,40.647354126,-73.9235687256,15.0
16-20,40.7984161377,-74.0663909912,15.0
16-20,40.8025360107,-74.0142059326,15.0
16-20,40.7750701904,-74.0128326416,15.0
16-20,40.7997894287,-73.872756958,15.0
16-20,40.740737915,-74.0155792236,15.0
16-20,40.5731964111,-74.0952301025,15.0
16-20,40.6555938721,-73.9427947998,15.0
16-20,40.6555938721,-73.9345550537,15.0
16-20,40.6432342529,-73.8974761963,15.0
16-20,40.7846832275,-73.7313079834,15.0
16-20,40.7750701904,-74.0114593506,15.0
16-20,40.8066558838,-73.8535308838,15.0
16-20,40.7901763916,-73.6434173584,15.0
16-20,40.7915496826,-73.8356781006,15.0
16-20,40.6336212158,-74.0856170654,15.0
16-20,40.6281280518,-74.0265655518,15.0
16-20,40.7874298096,-74.0128326416,15.0
16-20,40.7750701904,-73.9318084717,15.0
16-20,40.648727417,-73.9263153076,15.0
16-20,40.6446075439,-73.8768768311,15.0
16-20,40.6034088135,-74.0691375732,15.0
16-20,40.6143951416,-74.0732574463,15.0
16-20,40.7860565186,-73.8562774658,15.0
16-20,40.8025360107,-74.0045928955,15.0
16-20,40.7888031006,-73.8150787354,15.0
16-20,40.7695770264,-73.784866333,15.0
16-20,40.7888031006,-73.782119751,15.0
16-20,40.645980835,-73.9263153076,15.0
16-20,40.821762085,-73.8796234131,15.0
16-20,40.7874298096,-73.694229126,15.0
16-20,40.7695770264,-73.7120819092,15.0
16-20,40.7791900635,-73.7216949463,15.0
16-20,40.7997894287,-73.9963531494,15.0
16-20,40.8039093018,-74.0128326416,15.0
16-20,40.7695770264,-73.8507843018,15.0
16-20,40.7750701904,-74.0142059326,15.0
16-20,40.7805633545,-73.8384246826,15.0
16-20,40.7764434814,-73.7244415283,15.0
16-20,40.7860565186,-73.8219451904,15.0
16-20,40.7984161377,-73.6914825439,15.0
16-20,40.7901763916,-73.7038421631,15.0
16-20,40.7695770264,-73.7628936768,15.0
16-20,40.7709503174,-73.7628936768,15.0
16-20,40.6253814697,-74.0389251709,15.0
16-20,40.6061553955,-74.0760040283,15.0
16-20,40.7860565186,-73.8027191162,15.0
16-20,40.821762085,-73.8782501221,15.0
16-20,40.7228851318,-73.7216949463,15.0
16-20,40.7778167725,-73.7793731689,15.0
16-20,40.7846832275,-73.6420440674,15.0
16-20,40.7984161377,-73.9977264404,15.0
16-20,40.823135376,-73.8864898682,15.0
16-20,40.6295013428,-74.0293121338,15.0
16-20,40.7956695557,-73.6873626709,15.0
16-20,40.645980835,-73.7725067139,15.0
16-20,40.7791900635,-73.782119751,15.0
16-20,40.7846832275,-73.8191986084,15.0
16-20,40.6116485596,-74.0938568115,15.0
16-20,40.7778167725,-73.8095855713,15.0
16-20,40.8052825928,-73.8109588623,15.0
16-20,40.647354126,-73.9318084717,15.0
16-20,40.7682037354,-73.8562774658,15.0
16-20,40.73387146,-73.7148284912,15.0
16-20,40.7833099365,-73.8246917725,15.0
16-20,40.7833099365,-73.8549041748,15.0
16-20,40.7819366455,-73.8219451904,15.0
16-20,40.7956695557,-73.6667633057,15.0
16-20,40.6569671631,-73.9414215088,15.0
16-20,40.7915496826,-73.8178253174,15.0
16-20,40.736618042,-73.7230682373,15.0
16-20,40.7997894287,-73.6914825439,15.0
16-20,40.6418609619,-73.9180755615,15.0
16-20,40.5718231201,-74.0993499756,15.0
16-20,40.6281280518,-74.0293121338,15.0
16-20,40.7736968994,-73.6708831787,15.0
16-20,40.7997894287,-73.9867401123,15.0
16-20,40.8203887939,-73.8796234131,15.0
16-20,40.7695770264,-74.0142059326,15.0
16-20,40.7915496826,-73.8466644287,15.0
16-20,40.7860565186,-73.8329315186,15.0
16-20,40.7640838623,-74.0155792236,15.0
16-20,40.7915496826,-73.6804962158,15.0
16-20,40.7682037354,-73.7134552002,15.0
16-20,40.648727417,-73.8837432861,15.0
16-20,40.7503509521,-74.0142059326,15.0
16-20,40.7736968994,-73.7958526611,15.0
16-20,40.6349945068,-74.0306854248,15.0
16-20,40.5883026123,-74.0911102295,15.0
16-20,40.7764434814,-73.8191986084,15.0
16-20,40.7956695557,-73.8590240479,15.0
16-20,40.8066558838,-73.7038421631,15.0
16-20,40.7901763916,-73.7285614014,15.0
16-20,40.8011627197,-73.9785003662,15.0
16-20,40.7997894287,-73.8562774658,15.0
16-20,40.8025360107,-73.8109588623,15.0
16-20,40.7682037354,-73.7889862061,15.0
16-20,40.7860565186,-73.7313079834,15.0
16-20,40.7997894287,-74.0073394775,15.0
16-20,40.7695770264,-74.0155792236,15.0
16-20,40.7846832275,-73.7326812744,15.0
16-20,40.645980835,-73.7230682373,15.0
16-20,40.7997894287,-73.9826202393,15.0
16-20,40.6349945068,-74.0334320068,15.0
16-20,40.7888031006,-73.6351776123,15.0
16-20,40.7695770264,-73.78074646,15.0
16-20,40.7833099365,-73.7766265869,15.0
16-20,40.7682037354,-73.8603973389,15.0
16-20,40.7874298096,-73.8370513916,15.0
16-20,40.7860565186,-73.7285614014,15.0
16-20,40.8066558838,-73.6269378662,15.0
16-20,40.7791900635,-73.8549041748,15.0
16-20,40.7791900635,-73.8233184814,15.0
16-20,40.6308746338,-74.0320587158,15.0
16-20,40.645980835,-73.8796234131,15.0
16-20,40.648727417,-73.7711334229,15.0
16-20,40.648727417,-73.8809967041,15.0
16-20,40.7736968994,-74.0114593506,15.0
16-20,40.736618042,-73.7148284912,15.0
16-20,40.7791900635,-74.0114593506,15.0
16-20,40.7750701904,-73.6681365967,15.0
16-20,40.6418609619,-73.8768768311,15.0
16-20,40.6446075439,-73.8974761963,15.0
16-20,40.7682037354,-73.6708831787,15.0
16-20,40.7682037354,-73.8246917725,15.0
16-20,40.7764434814,-73.8246917725,15.0
16-20,40.7682037354,-74.0155792236,15.0
16-20,40.7984161377,-73.9771270752,15.0
16-20,40.7984161377,-74.0087127686,15.0
16-20,40.7888031006,-73.7779998779,15.0
16-20,40.7915496826,-73.8370513916,15.0
16-20,40.8190155029,-73.8809967041,15.0
16-20,40.8039093018,-73.9881134033,15.0
16-20,40.6061553955,-74.0828704834,15.0
16-20,40.7846832275,-74.0128326416,15.0
16-20,40.7736968994,-73.6722564697,15.0
16-20,40.7723236084,-73.7340545654,15.0
16-20,40.7723236084,-74.0114593506,15.0
16-20,40.8011627197,-73.9867401123,15.0
16-20,40.7846832275,-73.8040924072,15.0
16-20,40.7860565186,-73.8343048096,15.0
16-20,40.7791900635,-73.8274383545,15.0
16-20,40.7736968994,-73.7793731689,15.0
16-20,40.7764434814,-73.69972229,15.0
16-20,40.648727417,-73.7752532959,15.0
16-20,40.7791900635,-73.8590240479,15.0
16-20,40.7846832275,-73.8137054443,15.0
16-20,40.5924224854,-74.0636444092,15.0
16-20,40.7929229736,-73.8068389893,15.0
16-20,40.8039093018,-73.611831665,15.0
16-20,40.5924224854,-74.0911102295,15.0
16-20,40.7819366455,-73.8397979736,15.0
16-20,40.7901763916,-73.8027191162,15.0
16-20,40.6143951416,-74.0718841553,15.0
16-20,40.8039093018,-74.0018463135,15.0
16-20,40.7929229736,-73.6228179932,15.0
16-20,40.645980835,-73.8892364502,15.0
16-20,40.7750701904,-73.8260650635,15.0
16-20,40.6446075439,-73.7738800049,15.0
16-20,40.7791900635,-73.8384246826,15.0
16-20,40.8039093018,-73.9839935303,15.0
16-20,40.6295013428,-74.0375518799,15.0
16-20,40.645980835,-74.0114593506,15.0
16-20,40.6281280518,-74.0348052979,15.0
16-20,40.7805633545,-73.8233184814,15.0
16-20,40.7778167725,-73.8397979736,15.0
16-20,40.647354126,-73.606338501,15.0
16-20,40.824508667,-73.9537811279,15.0
16-20,40.7764434814,-73.7010955811,15.0
